DLR,Controls,DealerNumber,Location,Type,DealerName,Address1,Address2,Address3,Address4,Address5,PrincipalBalance,Units,Interest,Flats,OIPC,Fees
CL,Controls,DealerNumber,Location,Type,AccountNumber,CommitmentId,Description,PrincipalBalance,Units,Interest,Flats,OIPC,Fees
VEH,Controls,DealerNumber,Location,Type,AccountNumber,CommitmentId,VIN,Make,Mode,Year,PrincipalBalance,Interest,Flats,OIPC,Fees,FloorDate,MaturityDate,DuplicateCOV,Subvened,StockNumber
VEH,480630000000,4500,0003,0001,00005189695706,00000000000007,1FMCU9G92GUB28796,FORD,ESCAPE,2016,29647.92,24.71,2.34,0.00,0.00,20151028,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00007284364706,00000000000007,1FMCU9G93GUA89331,FORD,ESCAPE,2016,28589.68,23.82,2.34,0.00,0.00,20150917,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00009284364706,00000000000007,1FMCU9G95GUA89332,FORD,ESCAPE,2016,28509.68,23.76,2.34,0.00,0.00,20150917,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00006593701206,00000000000007,1FMCU9G9XGUA19034,FORD,ESCAPE,2016,27989.64,23.32,2.34,0.00,0.00,20150820,20200901,N,N,,
VEH,480630000000,4500,0003,0001,00002123012206,00000000000007,1FMCU9GX1GUA58786,FORD,ESCAPE,2016,27661.68,23.05,2.34,0.00,0.00,20151228,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00008896131206,00000000000007,1FMCU9GX2GUA73829,FORD,ESCAPE,2016,28004.68,23.33,2.34,0.00,0.00,20150916,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00009897185706,00000000000007,1FMCU9GX3GUB18745,FORD,ESCAPE,2016,27689.92,23.07,2.34,0.00,0.00,20151023,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00004393612206,00000000000007,1FMCU9GX3GUB86186,FORD,ESCAPE,2016,26561.92,7.37,0.78,0.00,0.00,20160105,20210201,N,N,,
VEH,480630000000,4500,0003,0001,00008498661206,00000000000007,1FMCU9GX4GUA18962,FORD,ESCAPE,2016,26465.68,22.05,2.34,0.00,0.00,20151028,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00005119393706,00000000000007,1FMCU9GX4GUA58698,FORD,ESCAPE,2016,0.00,18.65,1.95,0.00,0.00,20150825,20200901,N,N,,
VEH,480630000000,4500,0003,0001,00002244151206,00000000000007,1FMCU9GX4GUA89188,FORD,ESCAPE,2016,27882.93,23.24,2.34,0.00,0.00,20151008,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00005775413706,00000000000007,1FMCU9GX7GUA25419,FORD,ESCAPE,2016,26859.68,22.38,2.34,0.00,0.00,20150727,20200801,N,N,,
VEH,480630000000,4500,0003,0001,00005562287706,00000000000007,1FMCU9GX9GUB86600,FORD,ESCAPE,2016,26561.92,22.14,2.34,0.00,0.00,20151228,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00001384364706,00000000000007,1FMCU9J96GUB02744,FORD,ESCAPE,2016,32805.68,27.34,2.34,0.00,0.00,20150917,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00005190767706,00000000000007,1FMCU9JX1GUB86602,FORD,ESCAPE,2016,30546.92,25.46,2.34,0.00,0.00,20151221,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00003528547706,00000000000007,1FMCU9JX3GUB86603,FORD,ESCAPE,2016,30921.92,25.76,2.34,0.00,0.00,20151215,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00001528547706,00000000000007,1FMCU9JXXGUB86601,FORD,ESCAPE,2016,30546.92,25.45,2.34,0.00,0.00,20151215,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00001214537706,00000000000007,1FMJK2AT3GEF21838,FORD,EXPEDITION,2016,61957.58,51.63,2.34,0.00,0.00,20151212,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00009063564706,00000000000007,1FT7W2B65GEA68768,FORD,F-250,2016,53555.55,44.63,2.34,0.00,0.00,20150918,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00001525516706,00000000000007,1FT7W2B6XGEB01747,FORD,F-250,2016,53536.55,44.61,2.34,0.00,0.00,20151104,20201201,N,N,,
